    Node          RMS_X          RMS_Y          RMS_Z           Xdef           Ydef           Zdef
  2832.0   0.0000027483   0.0000321713   0.0000136565   0.3007027483   0.0401981713  -0.1267063435
  2833.0   0.0000017814   0.0000282214   0.0000108302   0.3007017814   0.0319762214  -0.1141591698
  2834.0   0.0000014985   0.0000246094   0.0000085635   0.3007014985   0.0246286094  -0.1010814365
  2835.0   0.0000016896   0.0000214301   0.0000067977   0.3007016896   0.0181894301  -0.0875322023
  2836.0   0.0000019746   0.0000186508   0.0000054577   0.3007019746   0.0126896508  -0.0735745423
  2837.0   0.0000021805   0.0000162295   0.0000044261   0.3007021805   0.0081546295  -0.0592745739
  2838.0   0.0000023261   0.0000141257   0.0000036581   0.3007023261   0.0046048257  -0.0446993419
  2839.0   0.0000023824   0.0000124168   0.0000031061   0.3007023824   0.0020570168  -0.0299158939
  2840.0   0.0000024249   0.0000112510   0.0000027812   0.3007024249   0.0005232310  -0.0149922188
  2841.0   0.0000024181   0.0000108338   0.0000026667   0.3007024181   0.0000108339   0.0000007925
  2842.0   0.0000024249   0.0000112511   0.0000027810   0.3007024249   0.0005222711   0.0149937810
  2843.0   0.0000023824   0.0000124169   0.0000031057   0.3007023824   0.0020551169   0.0299181057
  2844.0   0.0000023261   0.0000141258   0.0000036575   0.3007023261   0.0046019258   0.0447036575
  2845.0   0.0000021805   0.0000162298   0.0000044253   0.3007021805   0.0081508298   0.0592804253
  2846.0   0.0000019746   0.0000186511   0.0000054567   0.3007019746   0.0126856511   0.0735824567
  2847.0   0.0000016896   0.0000214305   0.0000067965   0.3007016896   0.0181844305   0.0875427965
  2848.0   0.0000014985   0.0000246099   0.0000085621   0.3007014985   0.0246216099   0.1010985621
  2849.0   0.0000017814   0.0000282220   0.0000108286   0.3007017814   0.0319692220   0.1141808286
  2850.0   0.0000027483   0.0000321721   0.0000136545   0.3007027483   0.0401901721   0.1267336545
  2851.0   0.0000043468   0.0000362790   0.0000169537   0.3007043468   0.0492482790   0.1386969537
  2852.0   0.0000064729   0.0000403044   0.0000205952   0.3007064729   0.0591013044   0.1500205952
  2853.0   0.0000058792   0.0000331355   0.0000170650   0.2856658792   0.0591031355  -0.1499829350
  2854.0   0.0000039216   0.0000297611   0.0000140322   0.2856639216   0.0492507611  -0.1386659678
  2855.0   0.0000024980   0.0000263308   0.0000112622   0.2856624980   0.0401923308  -0.1267087378
  2856.0   0.0000016025   0.0000230600   0.0000089232   0.2856616025   0.0319710600  -0.1141610768
  2857.0   0.0000013611   0.0000201264   0.0000070465   0.2856613611   0.0246241264  -0.1010829535
  2858.0   0.0000015358   0.0000175730   0.0000056135   0.2856615358   0.0181855730  -0.0875333865
  2859.0   0.0000017786   0.0000153800   0.0000045095   0.2856617786   0.0126863800  -0.0735754905
  2860.0   0.0000019834   0.0000134560   0.0000036690   0.2856619834   0.0081518560  -0.0592753310
  2861.0   0.0000020916   0.0000117904   0.0000030204   0.2856620916   0.0046024904  -0.0446999796
  2862.0   0.0000021677   0.0000104176   0.0000025637   0.2856621677   0.0020550176  -0.0299164363
  2863.0   0.0000021796   0.0000094853   0.0000022798   0.2856621796   0.0005214653  -0.0149927202
  2864.0   0.0000022008   0.0000091467   0.0000021900   0.2856622008   0.0000091468   0.0000003156
  2865.0   0.0000021796   0.0000094853   0.0000022796   0.2856621796   0.0005205053   0.0149932796
  2866.0   0.0000021677   0.0000104176   0.0000025634   0.2856621677   0.0020531176   0.0299175634
  2867.0   0.0000020916   0.0000117905   0.0000030199   0.2856620916   0.0045995905   0.0447030199
  2868.0   0.0000019834   0.0000134561   0.0000036683   0.2856619834   0.0081480561   0.0592796683
  2869.0   0.0000017786   0.0000153803   0.0000045087   0.2856617786   0.0126823803   0.0735815087
  2870.0   0.0000015358   0.0000175733   0.0000056125   0.2856615358   0.0181805733   0.0875416125
  2871.0   0.0000013611   0.0000201268   0.0000070453   0.2856613611   0.0246171268   0.1010970453
  2872.0   0.0000016025   0.0000230605   0.0000089219   0.2856616025   0.0319640605   0.1141789219
  2873.0   0.0000024980   0.0000263315   0.0000112606   0.2856624980   0.0401843315   0.1267312606
  2874.0   0.0000039216   0.0000297619   0.0000140304   0.2856639216   0.0492417619   0.1386940304
  2875.0   0.0000058792   0.0000331366   0.0000170630   0.2856658792   0.0590941366   0.1500170630
  2876.0   0.0000052506   0.0000265798   0.0000138142   0.2706352506   0.0590965798  -0.1499861858
  2877.0   0.0000035187   0.0000238163   0.0000113308   0.2706335187   0.0492448163  -0.1386686692
  2878.0   0.0000022171   0.0000210132   0.0000090800   0.2706322171   0.0401870132  -0.1267109200
  2879.0   0.0000014430   0.0000183850   0.0000071728   0.2706314430   0.0319663850  -0.1141628272
  2880.0   0.0000012166   0.0000160660   0.0000056814   0.2706312166   0.0246200660  -0.1010843186
  2881.0   0.0000013686   0.0000141072   0.0000045336   0.2706313686   0.0181821072  -0.0875344664
  2882.0   0.0000015991   0.0000124242   0.0000036639   0.2706315991   0.0126834242  -0.0735763361
  2883.0   0.0000017603   0.0000109660   0.0000029770   0.2706317603   0.0081493660  -0.0592760230
  2884.0   0.0000018809   0.0000096745   0.0000024536   0.2706318809   0.0046003745  -0.0447005464
  2885.0   0.0000019226   0.0000086124   0.0000020654   0.2706319226   0.0020532124  -0.0299169346
  2886.0   0.0000019605   0.0000078801   0.0000018345   0.2706319605   0.0005198601  -0.0149931655
  2887.0   0.0000019516   0.0000076171   0.0000017511   0.2706319516   0.0000076172  -0.0000001234
  2888.0   0.0000019605   0.0000078802   0.0000018343   0.2706319605   0.0005189002   0.0149928343
  2889.0   0.0000019226   0.0000086125   0.0000020651   0.2706319226   0.0020513125   0.0299170651
  2890.0   0.0000018809   0.0000096746   0.0000024532   0.2706318809   0.0045974746   0.0447024532
  2891.0   0.0000017603   0.0000109661   0.0000029765   0.2706317603   0.0081455661   0.0592789765
  2892.0   0.0000015991   0.0000124244   0.0000036632   0.2706315991   0.0126794244   0.0735806632
  2893.0   0.0000013686   0.0000141075   0.0000045328   0.2706313686   0.0181771075   0.0875405328
  2894.0   0.0000012166   0.0000160664   0.0000056805   0.2706312166   0.0246130664   0.1010956805
  2895.0   0.0000014430   0.0000183854   0.0000071717   0.2706314430   0.0319593854   0.1141771717
  2896.0   0.0000022171   0.0000210137   0.0000090788   0.2706322171   0.0401790137   0.1267290788
  2897.0   0.0000035187   0.0000238170   0.0000113293   0.2706335187   0.0492358170   0.1386913293
  2898.0   0.0000052506   0.0000265806   0.0000138126   0.2706352506   0.0590875806   0.1500138126
  2899.0   0.0000046418   0.0000206584   0.0000108394   0.2555946418   0.0590906584  -0.1499891606
  2900.0   0.0000030804   0.0000184604   0.0000088897   0.2555930804   0.0492394604  -0.1386711103
  2901.0   0.0000019633   0.0000162415   0.0000070933   0.2555919633   0.0401822415  -0.1267129067
  2902.0   0.0000012583   0.0000141956   0.0000056120   0.2555912583   0.0319621956  -0.1141643880
  2903.0   0.0000010739   0.0000124610   0.0000044508   0.2555910739   0.0246164610  -0.1010855492
  2904.0   0.0000012112   0.0000110148   0.0000035825   0.2555912112   0.0181790148  -0.0875354175
  2905.0   0.0000013962   0.0000098154   0.0000029034   0.2555913962   0.0126808154  -0.0735770966
  2906.0   0.0000015596   0.0000087447   0.0000023711   0.2555915596   0.0081471447  -0.0592766289
  2907.0   0.0000016403   0.0000077990   0.0000019408   0.2555916403   0.0045984990  -0.0447010592
  2908.0   0.0000017036   0.0000069982   0.0000016293   0.2555917036   0.0020515982  -0.0299173707
  2909.0   0.0000017095   0.0000064479   0.0000014295   0.2555917095   0.0005184279  -0.0149935705
  2910.0   0.0000017293   0.0000062490   0.0000013665   0.2555917293   0.0000062491  -0.0000005082
  2911.0   0.0000017095   0.0000064479   0.0000014294   0.2555917095   0.0005174679   0.0149924294
  2912.0   0.0000017036   0.0000069983   0.0000016291   0.2555917036   0.0020496983   0.0299166291
  2913.0   0.0000016403   0.0000077991   0.0000019404   0.2555916403   0.0045955991   0.0447019404
  2914.0   0.0000015596   0.0000087448   0.0000023707   0.2555915596   0.0081433448   0.0592783707
  2915.0   0.0000013962   0.0000098156   0.0000029028   0.2555913962   0.0126768156   0.0735799028
  2916.0   0.0000012112   0.0000110150   0.0000035819   0.2555912112   0.0181740150   0.0875395819
  2917.0   0.0000010739   0.0000124613   0.0000044501   0.2555910739   0.0246094613   0.1010944501
  2918.0   0.0000012583   0.0000141960   0.0000056111   0.2555912583   0.0319551960   0.1141756111
  2919.0   0.0000019633   0.0000162419   0.0000070924   0.2555919633   0.0401742419   0.1267270924
  2920.0   0.0000030804   0.0000184609   0.0000088886   0.2555930804   0.0492304609   0.1386888886
  2921.0   0.0000046418   0.0000206590   0.0000108382   0.2555946418   0.0590816590   0.1500108382
  2922.0   0.0000039916   0.0000154009   0.0000081860   0.2405639916   0.0590854009  -0.1499918140
  2923.0   0.0000026706   0.0000137146   0.0000066939   0.2405626706   0.0492347146  -0.1386733061
  2924.0   0.0000016733   0.0000120240   0.0000053432   0.2405616733   0.0401780240  -0.1267146568
  2925.0   0.0000010958   0.0000105243   0.0000042221   0.2405610958   0.0319585243  -0.1141657779
  2926.0   0.0000009253   0.0000092910   0.0000033829   0.2405609253   0.0246132910  -0.1010866171
  2927.0   0.0000010370   0.0000083409   0.0000027444   0.2405610370   0.0181763409  -0.0875362556
  2928.0   0.0000012133   0.0000075318   0.0000022503   0.2405612133   0.0126785318  -0.0735777497
  2929.0   0.0000013302   0.0000068219   0.0000018346   0.2405613302   0.0081452219  -0.0592771654
  2930.0   0.0000014251   0.0000061560   0.0000015013   0.2405614251   0.0045968560  -0.0447014987
  2931.0   0.0000014531   0.0000055892   0.0000012404   0.2405614531   0.0020501892  -0.0299177596
  2932.0   0.0000014848   0.0000051949   0.0000010810   0.2405614848   0.0005171749  -0.0149939190
  2933.0   0.0000014752   0.0000050497   0.0000010218   0.2405614752   0.0000050498  -0.0000008531
  2934.0   0.0000014848   0.0000051950   0.0000010809   0.2405614848   0.0005162150   0.0149920809
  2935.0   0.0000014531   0.0000055892   0.0000012402   0.2405614531   0.0020482892   0.0299162402
  2936.0   0.0000014251   0.0000061561   0.0000015011   0.2405614251   0.0045939561   0.0447015011
  2937.0   0.0000013302   0.0000068220   0.0000018342   0.2405613302   0.0081414220   0.0592778342
  2938.0   0.0000012133   0.0000075319   0.0000022499   0.2405612133   0.0126745319   0.0735792499
  2939.0   0.0000010370   0.0000083411   0.0000027439   0.2405610370   0.0181713411   0.0875387439
  2940.0   0.0000009253   0.0000092912   0.0000033823   0.2405609253   0.0246062912   0.1010933823
  2941.0   0.0000010958   0.0000105245   0.0000042215   0.2405610958   0.0319515245   0.1141742215
  2942.0   0.0000016733   0.0000120243   0.0000053425   0.2405616733   0.0401700243   0.1267253425
  2943.0   0.0000026706   0.0000137150   0.0000066930   0.2405626706   0.0492257150   0.1386866930
  2944.0   0.0000039916   0.0000154014   0.0000081851   0.2405639916   0.0590764014   0.1500081851
  2945.0   0.0000033688   0.0000108335   0.0000058491   0.2255233688   0.0590808335  -0.1499941509
  2946.0   0.0000022173   0.0000096088   0.0000047959   0.2255222173   0.0492306088  -0.1386752041
  2947.0   0.0000014171   0.0000083913   0.0000038085   0.2255214171   0.0401743913  -0.1267161915
  2948.0   0.0000009047   0.0000073565   0.0000030358   0.2255209047   0.0319553565  -0.1141669642
  2949.0   0.0000007765   0.0000066112   0.0000024591   0.2255207765   0.0246106112  -0.1010875409
  2950.0   0.0000008764   0.0000060371   0.0000020341   0.2255208764   0.0181740371  -0.0875369659
  2951.0   0.0000010039   0.0000055919   0.0000016807   0.2255210039   0.0126765919  -0.0735783193
  2952.0   0.0000011253   0.0000051532   0.0000013812   0.2255211253   0.0081435532  -0.0592776188
  2953.0   0.0000011795   0.0000047307   0.0000011157   0.2255211795   0.0045954307  -0.0447018843
  2954.0   0.0000012280   0.0000043570   0.0000009131   0.2255212280   0.0020489570  -0.0299180869
  2955.0   0.0000012296   0.0000040898   0.0000007755   0.2255212296   0.0005160698  -0.0149942245
  2956.0   0.0000012463   0.0000039970   0.0000007307   0.2255212463   0.0000039971  -0.0000011444
  2957.0   0.0000012296   0.0000040898   0.0000007754   0.2255212296   0.0005151098   0.0149917754
  2958.0   0.0000012280   0.0000043571   0.0000009129   0.2255212280   0.0020470571   0.0299159129
  2959.0   0.0000011795   0.0000047307   0.0000011155   0.2255211795   0.0045925307   0.0447011155
  2960.0   0.0000011253   0.0000051533   0.0000013810   0.2255211253   0.0081397533   0.0592773810
  2961.0   0.0000010039   0.0000055920   0.0000016804   0.2255210039   0.0126725920   0.0735786804
  2962.0   0.0000008764   0.0000060372   0.0000020338   0.2255208764   0.0181690372   0.0875380338
  2963.0   0.0000007765   0.0000066114   0.0000024588   0.2255207765   0.0246036114   0.1010924588
  2964.0   0.0000009047   0.0000073567   0.0000030354   0.2255209047   0.0319483567   0.1141730354
  2965.0   0.0000014171   0.0000083916   0.0000038080   0.2255214171   0.0401663916   0.1267238080
  2966.0   0.0000022173   0.0000096091   0.0000047953   0.2255222173   0.0492216091   0.1386847953
  2967.0   0.0000033688   0.0000108338   0.0000058484   0.2255233688   0.0590718338   0.1500058484
  2968.0   0.0000026946   0.0000070088   0.0000038992   0.2104926946   0.0590770088  -0.1499961008
  2969.0   0.0000018025   0.0000061732   0.0000031873   0.2104918025   0.0492271732  -0.1386768127
  2970.0   0.0000011164   0.0000053668   0.0000025445   0.2104911164   0.0401713668  -0.1267174555
  2971.0   0.0000007401   0.0000047750   0.0000020441   0.2104907401   0.0319527750  -0.1141679559
  2972.0   0.0000006242   0.0000043636   0.0000016958   0.2104906242   0.0246083636  -0.1010883042
  2973.0   0.0000006956   0.0000041489   0.0000014320   0.2104906956   0.0181721489  -0.0875375680
  2974.0   0.0000008174   0.0000039538   0.0000012096   0.2104908174   0.0126749538  -0.0735787904
  2975.0   0.0000008917   0.0000037415   0.0000009911   0.2104908917   0.0081421415  -0.0592780089
  2976.0   0.0000009583   0.0000035101   0.0000007995   0.2104909583   0.0045942101  -0.0447022005
  2977.0   0.0000009747   0.0000032880   0.0000006342   0.2104909747   0.0020478880  -0.0299183658
  2978.0   0.0000009978   0.0000031336   0.0000005256   0.2104909978   0.0005151136  -0.0149944744
  2979.0   0.0000009896   0.0000030715   0.0000004834   0.2104909896   0.0000030717  -0.0000013919
  2980.0   0.0000009978   0.0000031336   0.0000005255   0.2104909978   0.0005141536   0.0149915255
  2981.0   0.0000009747   0.0000032880   0.0000006340   0.2104909747   0.0020459880   0.0299156340
  2982.0   0.0000009583   0.0000035101   0.0000007993   0.2104909583   0.0045913101   0.0447007993
  2983.0   0.0000008917   0.0000037416   0.0000009909   0.2104908917   0.0081383416   0.0592769909
  2984.0   0.0000008174   0.0000039539   0.0000012094   0.2104908174   0.0126709539   0.0735782094
  2985.0   0.0000006956   0.0000041489   0.0000014317   0.2104906956   0.0181671489   0.0875374317
  2986.0   0.0000006242   0.0000043637   0.0000016955   0.2104906242   0.0246013637   0.1010916955
  2987.0   0.0000007401   0.0000047751   0.0000020438   0.2104907401   0.0319457751   0.1141720438
  2988.0   0.0000011164   0.0000053670   0.0000025442   0.2104911164   0.0401633670   0.1267225442
  2989.0   0.0000018025   0.0000061734   0.0000031869   0.2104918025   0.0492181734   0.1386831869
  2990.0   0.0000026946   0.0000070090   0.0000038988   0.2104926946   0.0590680090   0.1500038988
  2991.0   0.0000020594   0.0000039376   0.0000023785   0.1954520594   0.0590739376  -0.1499976215
  2992.0   0.0000013308   0.0000034582   0.0000019595   0.1954513308   0.0492244582  -0.1386780405
  2993.0   0.0000008628   0.0000030224   0.0000015825   0.1954508628   0.0401690224  -0.1267184175
  2994.0   0.0000005406   0.0000027267   0.0000013122   0.1954505406   0.0319507267  -0.1141686878
  2995.0   0.0000004696   0.0000026957   0.0000011329   0.1954504696   0.0246066957  -0.1010888671
  2996.0   0.0000005312   0.0000027405   0.0000010037   0.1954505312   0.0181707405  -0.0875379963
  2997.0   0.0000006042   0.0000027684   0.0000008653   0.1954506042   0.0126737684  -0.0735791347
  2998.0   0.0000006800   0.0000027444   0.0000007230   0.1954506800   0.0081411444  -0.0592782770
